"id_short"	"id"	"family"	"given"	"other_family_names"	"other_given_names"	"birth"	"death"	"parl_period_start"	"parl_period_end"	"party"	"party_ids"	"label"	"gender"	"role_label"	"group_label"
910861	"http://ldf.fi/semparl/people/p910861"	"Laakkonen"	"Adam"			1883-01-01	1926-01-01	1914-02-02	1918-05-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laakkonen, Adam (1883-1926)"	"Male"	"edustaja"	
391	"http://ldf.fi/semparl/people/p391"	"Laakkonen"	"Pirkko"		"Pirkko Anneli"	1947-01-01		1991-03-22	1995-03-23	"KD"	"http://ldf.fi/semparl/groups/Q1138982"	"Laakkonen, Pirkko (1947-)"	"Female"	"edustaja"	
407	"http://ldf.fi/semparl/people/p407"	"Laakso"	"Jaakko"		"Jaakko Tapani"	1948-01-01		1991-03-22	2011-04-19	"SKP;SKDL;Vas."	"http://ldf.fi/semparl/groups/Q1341419;http://ldf.fi/semparl/groups/Q585735;http://ldf.fi/semparl/groups/Q385927"	"Laakso, Jaakko (1948-)"	"Male"	"edustaja"	
910862	"http://ldf.fi/semparl/people/p910862"	"Laakso"	"Juho"	"Forsell"	"Johan Erik"	1854-01-01	1915-01-01	1907-05-22	1908-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laakso, Juho (1854-1915)"	"Male"	"edustaja"	
1426	"http://ldf.fi/semparl/people/p1426"	"Laakso"	"Sheikki"		"Kristian Sheikki"	1968-01-01		2019-04-17		"PS"	"http://ldf.fi/semparl/groups/Q634277"	"Laakso, Sheikki (1968-)"	"Male"	"edustaja"	
910073	"http://ldf.fi/semparl/people/p910073"	"Laaksonen"	"Mikko"		"Mikko Olavi"	1927-01-01	2006-01-01	1966-04-05	1971-09-30	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laaksonen, Mikko (1927-2006)"	"Male"	"edustaja"	
910073	"http://ldf.fi/semparl/people/p910073"	"Laaksonen"	"Mikko"		"Mikko Olavi"	1927-01-01	2006-01-01	1971-01-01	1971-12-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laaksonen, Mikko (1927-2006)"	"Male"	"oikeusministeri"	"Karjalaisen II hallitus"
146	"http://ldf.fi/semparl/people/p146"	"Laaksonen"	"Timo"		"Timo Kalevi"	1945-01-01	2008-01-01	1983-03-26	1999-03-23	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Laaksonen, Timo (1945-2008)"	"Male"	"edustaja"	
910074	"http://ldf.fi/semparl/people/p910074"	"Laatio"	"Gunnar"	"Lindfors"	"Kaino Gunnar"	1915-01-01	2010-01-01	1970-03-23	1975-09-26	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Laatio, Gunnar (1915-2010)"	"Male"	"edustaja"	
910863	"http://ldf.fi/semparl/people/p910863"	"Lagerlöf"	"Arthur"		"Johan Arthur"	1860-01-01	1930-01-01	1907-05-22	1911-01-31	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Lagerlöf, Arthur (1860-1930)"	"Male"	"edustaja"	
910863	"http://ldf.fi/semparl/people/p910863"	"Lagerlöf"	"Arthur"		"Johan Arthur"	1860-01-01	1930-01-01	1917-11-01	1919-03-31	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Lagerlöf, Arthur (1860-1930)"	"Male"	"edustaja"	
910864	"http://ldf.fi/semparl/people/p910864"	"Lagerroos"	"Paavo"		"Paavo Arvi"	1923-01-01	1997-01-01	1964-05-20	1970-03-22	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Lagerroos, Paavo (1923-1997)"	"Male"	"edustaja"	
910865	"http://ldf.fi/semparl/people/p910865"	"Lahdensuo"	"Jalo"	"Lagerstedt"	"Jalo Toivo"	1882-01-01	1973-01-01	1921-12-07	1938-02-14	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahdensuo, Jalo (1882-1973)"	"Male"	"edustaja"	
910865	"http://ldf.fi/semparl/people/p910865"	"Lahdensuo"	"Jalo"	"Lagerstedt"	"Jalo Toivo"	1882-01-01	1973-01-01	1924-05-31	1924-11-22	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahdensuo, Jalo (1882-1973)"	"Male"	"maatalousministeri"	"Ingmanin II hallitus"
910865	"http://ldf.fi/semparl/people/p910865"	"Lahdensuo"	"Jalo"	"Lagerstedt"	"Jalo Toivo"	1882-01-01	1973-01-01	1927-12-17	1928-12-22	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahdensuo, Jalo (1882-1973)"	"Male"	"puolustusministeri"	"Sunilan hallitus"
910865	"http://ldf.fi/semparl/people/p910865"	"Lahdensuo"	"Jalo"	"Lagerstedt"	"Jalo Toivo"	1882-01-01	1973-01-01	1929-08-16	1930-07-04	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahdensuo, Jalo (1882-1973)"	"Male"	"kulkulaitosten ja yleisten töiden ministeri"	"Kallion III hallitus"
910865	"http://ldf.fi/semparl/people/p910865"	"Lahdensuo"	"Jalo"	"Lagerstedt"	"Jalo Toivo"	1882-01-01	1973-01-01	1931-03-21	1932-12-14	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahdensuo, Jalo (1882-1973)"	"Male"	"puolustusministeri"	"Sunilan II hallitus"
910865	"http://ldf.fi/semparl/people/p910865"	"Lahdensuo"	"Jalo"	"Lagerstedt"	"Jalo Toivo"	1882-01-01	1973-01-01	1936-10-07	1937-03-12	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahdensuo, Jalo (1882-1973)"	"Male"	"kulkulaitosten ja yleisten töiden ministeri"	"Kallion IV hallitus"
910866	"http://ldf.fi/semparl/people/p910866"	"Lahdensuo"	"Oskari"	"Lagerstedt"	"Juho Oskari"	1864-01-01	1935-01-01	1910-03-01	1919-03-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahdensuo, Oskari (1864-1935)"	"Male"	"edustaja"	
910867	"http://ldf.fi/semparl/people/p910867"	"Laherma"	"Jonas"	"Vikman"	"Jonas Jeremias; J.J."	1888-01-01	1977-01-01	1919-04-01	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laherma, Jonas (1888-1977)"	"Male"	"edustaja"	
385	"http://ldf.fi/semparl/people/p385"	"Lahikainen"	"Erja"		"Erja Helena"	1954-01-01		1991-03-22	1995-03-23	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lahikainen, Erja (1954-)"	"Female"	"edustaja"	
478	"http://ldf.fi/semparl/people/p478"	"Lahtela"	"Esa"		"Esa Esko"	1949-01-01		1995-03-24	2011-04-19	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lahtela, Esa (1949-)"	"Male"	"edustaja"	
910868	"http://ldf.fi/semparl/people/p910868"	"Lahtela"	"Matti"		"M.O.; Matias Oskari"	1881-01-01	1961-01-01	1930-10-21	1958-07-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahtela, Matti (1881-1961)"	"Male"	"edustaja"	
910869	"http://ldf.fi/semparl/people/p910869"	"Lahtela"	"Olavi"		"Olavi Aleksanter"	1915-01-01	1968-01-01	1958-07-22	1968-12-29	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahtela, Olavi (1915-1968)"	"Male"	"edustaja"	
910869	"http://ldf.fi/semparl/people/p910869"	"Lahtela"	"Olavi"		"Olavi Aleksanter"	1915-01-01	1968-01-01	1963-11-01	1963-12-17	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahtela, Olavi (1915-1968)"	"Male"	"ministeri kulkulaitosten ja yleisten töiden ministeriössä"	"Karjalaisen hallitus"
579	"http://ldf.fi/semparl/people/p579"	"Lahtela"	"Seppo"		"Seppo Tapio"	1947-01-01		1999-03-24	2007-03-20	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahtela, Seppo (1947-)"	"Male"	"edustaja"	
765	"http://ldf.fi/semparl/people/p765"	"Lahti"	"Jere"		"Jere Kaleva"	1943-01-01	2020-01-01	2003-03-19	2007-03-20	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lahti, Jere (1943-2020)"	"Male"	"edustaja"	
910870	"http://ldf.fi/semparl/people/p910870"	"Lahti"	"Marja"		"Ida Maria"	1901-01-01	1967-01-01	1954-03-29	1967-04-19	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahti, Marja (1901-1967)"	"Female"	"edustaja"	
910870	"http://ldf.fi/semparl/people/p910870"	"Lahti"	"Marja"		"Ida Maria"	1901-01-01	1967-01-01	1964-09-12	1966-05-26	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lahti, Marja (1901-1967)"	"Female"	"ministeri maatalousministeriössä"	"Virolaisen hallitus"
155	"http://ldf.fi/semparl/people/p155"	"Lahti-Nuuttila"	"Pentti"		"Pentti Juhani"	1939-01-01		1979-03-24	1995-03-23	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lahti-Nuuttila, Pentti (1939-)"	"Male"	"edustaja"	
"Q11850969"	"http://ldf.fi/semparl/people/Q11850969"	"Lahtinen"	"Alli"			1926-04-11	1976-05-22	1970-05-14	1970-07-15	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Alli Lahtinen (1926-1976)"	"Female"	"ministeri sosiaali- ja terveysministeriössä"	"Auran hallitus"
"Q11850969"	"http://ldf.fi/semparl/people/Q11850969"	"Lahtinen"	"Alli"			1926-04-11	1976-05-22	1971-10-29	1972-02-23	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Alli Lahtinen (1926-1976)"	"Female"	"sosiaali- ja terveysministeri"	"Auran II hallitus"
"Q11850969"	"http://ldf.fi/semparl/people/Q11850969"	"Lahtinen"	"Alli"			1926-04-11	1976-05-22	1975-06-13	1975-11-30	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Alli Lahtinen (1926-1976)"	"Female"	"sosiaali- ja terveysministeri"	"Liinamaan hallitus"
910871	"http://ldf.fi/semparl/people/p910871"	"Lahtinen"	"Arvi"		"Arvi Heikki; Arvid Henrik"	1877-01-01	1949-01-01	1907-05-22	1909-05-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lahtinen, Arvi (1877-1949)"	"Male"	"edustaja"	
150	"http://ldf.fi/semparl/people/p150"	"Lahtinen"	"Matti"		"Matti Heikki Juhani"	1945-01-01		1984-02-14	1995-03-23	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lahtinen, Matti (1945-)"	"Male"	"edustaja"	
153	"http://ldf.fi/semparl/people/p153"	"Lahtinen"	"Pertti"		"Pertti Kalevi"	1939-01-01		1987-03-21	1991-03-21	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Lahtinen, Pertti (1939-)"	"Male"	"edustaja"	
910075	"http://ldf.fi/semparl/people/p910075"	"Laiho"	"Aimo"		"Aimo Aleksi"	1914-01-01	2014-01-01	1962-02-20	1970-03-22	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Laiho, Aimo (1914-2014)"	"Male"	"edustaja"	
1379	"http://ldf.fi/semparl/people/p1379"	"Laiho"	"Mia"		"Mia Kaarina"	1969-01-01		2018-03-05		"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Laiho, Mia (1969-)"	"Female"	"edustaja"	
910873	"http://ldf.fi/semparl/people/p910873"	"Laine"	"Augusta"		"Augusta Ottilia"	1867-01-01	1949-01-01	1917-11-01	1919-03-31	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Laine, Augusta (1867-1949)"	"Female"	"edustaja"	
910873	"http://ldf.fi/semparl/people/p910873"	"Laine"	"Augusta"		"Augusta Ottilia"	1867-01-01	1949-01-01	1922-02-10	1922-09-04	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Laine, Augusta (1867-1949)"	"Female"	"edustaja"	
910874	"http://ldf.fi/semparl/people/p910874"	"Laine"	"Eero"		"Eero Sakari"	1931-01-01	1971-01-01	1970-03-23	1971-05-15	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laine, Eero (1931-1971)"	"Male"	"edustaja"	
156	"http://ldf.fi/semparl/people/p156"	"Laine"	"Ensio"		"Volmar Into Ensio"	1927-01-01		1968-05-24	1995-03-23	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Laine, Ensio (1927-)"	"Male"	"edustaja"	
910876	"http://ldf.fi/semparl/people/p910876"	"Laine"	"Jermu"		"Jermu Tapani"	1931-01-01		1973-05-05	1975-06-12	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laine, Jermu (1931-)"	"Male"	"ministeri ulkoasiainministeriössä"	"Sorsan hallitus"
910876	"http://ldf.fi/semparl/people/p910876"	"Laine"	"Jermu"		"Jermu Tapani"	1931-01-01		1975-09-27	1987-03-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laine, Jermu (1931-)"	"Male"	"edustaja"	
910876	"http://ldf.fi/semparl/people/p910876"	"Laine"	"Jermu"		"Jermu Tapani"	1931-01-01		1982-09-15	1983-05-05	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laine, Jermu (1931-)"	"Male"	"ministeri valtiovarainministeriössä"	"Sorsan III hallitus"
910876	"http://ldf.fi/semparl/people/p910876"	"Laine"	"Jermu"		"Jermu Tapani"	1931-01-01		1983-05-06	1987-04-29	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laine, Jermu (1931-)"	"Male"	"ministeri ulkoasiainministeriössä"	"Sorsan IV hallitus"
910877	"http://ldf.fi/semparl/people/p910877"	"Laine"	"Johannes"	"Päätiläinen"		1866-01-01	1933-01-01	1914-02-02	1917-04-03	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Laine, Johannes (1866-1933)"	"Male"	"edustaja"	
910878	"http://ldf.fi/semparl/people/p910878"	"Laine"	"Lauri"			1895-01-01	1976-01-01	1945-04-06	1951-07-20	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Laine, Lauri (1895-1976)"	"Male"	"edustaja"	
910878	"http://ldf.fi/semparl/people/p910878"	"Laine"	"Lauri"			1895-01-01	1976-01-01	1954-03-29	1958-07-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Laine, Lauri (1895-1976)"	"Male"	"edustaja"	
910878	"http://ldf.fi/semparl/people/p910878"	"Laine"	"Lauri"			1895-01-01	1976-01-01	1962-02-20	1966-04-04	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Laine, Lauri (1895-1976)"	"Male"	"edustaja"	
910879	"http://ldf.fi/semparl/people/p910879"	"Laine"	"Olavi"		"Olavi Johannes; Olavi J."	1923-01-01	1991-01-01	1966-04-05	1970-03-22	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Laine, Olavi (1923-1991)"	"Male"	"edustaja"	
910880	"http://ldf.fi/semparl/people/p910880"	"Laine"	"Oskar"	"Heilander"	"Oskari; Oskar Fredrik"	1870-01-01	1947-01-01	1907-05-22	1908-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laine, Oskar (1870-1947)"	"Male"	"edustaja"	
910872	"http://ldf.fi/semparl/people/p910872"	"Laine"	"Oskari"		"Adolf Oskari"	1859-01-01	1933-01-01	1907-05-22	1914-02-01	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Laine, Oskari (1859-1933)"	"Male"	"edustaja"	
540	"http://ldf.fi/semparl/people/p540"	"Laine"	"Reino"		"Reino Kalevi"	1946-01-01		1996-11-19	1999-03-23	"Vas."	"http://ldf.fi/semparl/groups/Q385927"	"Laine, Reino (1946-)"	"Male"	"edustaja"	
910875	"http://ldf.fi/semparl/people/p910875"	"Laine"	"Wilho"	"Kivelä"	"Isak Wilho"	1875-01-01	1918-01-01	1907-05-22	1908-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laine, Wilho (1875-1918)"	"Male"	"edustaja"	
910875	"http://ldf.fi/semparl/people/p910875"	"Laine"	"Wilho"	"Kivelä"	"Isak Wilho"	1875-01-01	1918-01-01	1910-03-01	1914-02-01	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laine, Wilho (1875-1918)"	"Male"	"edustaja"	
"Q56403884"	"http://ldf.fi/semparl/people/Q56403884"	"Laisaari"	"Mauno"			1910-03-20	1994-07-08					"Mauno Laisaari (1910-1994)"	"Male"		
218	"http://ldf.fi/semparl/people/p218"	"Laisaari"	"Sinikka"	"Toikka; Mönkäre"	"Taru Sinikka"	1947-01-01		1987-03-21	1991-03-21	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laisaari, Sinikka (1947-)"	"Female"	"edustaja"	
218	"http://ldf.fi/semparl/people/p218"	"Laisaari"	"Sinikka"	"Toikka; Mönkäre"	"Taru Sinikka"	1947-01-01		1995-03-24	2006-01-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laisaari, Sinikka (1947-)"	"Female"	"edustaja"	
218	"http://ldf.fi/semparl/people/p218"	"Laisaari"	"Sinikka"	"Toikka; Mönkäre"	"Taru Sinikka"	1947-01-01		1995-04-13	1999-04-14	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laisaari, Sinikka (1947-)"	"Female"	"sosiaali- ja terveysministeri"	"Lipposen hallitus"
218	"http://ldf.fi/semparl/people/p218"	"Laisaari"	"Sinikka"	"Toikka; Mönkäre"	"Taru Sinikka"	1947-01-01		1999-04-15	2000-02-24	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laisaari, Sinikka (1947-)"	"Female"	"työministeri"	"Lipposen II hallitus"
218	"http://ldf.fi/semparl/people/p218"	"Laisaari"	"Sinikka"	"Toikka; Mönkäre"	"Taru Sinikka"	1947-01-01		2000-02-25	2003-04-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laisaari, Sinikka (1947-)"	"Female"	"kauppa- ja teollisuusministeri"	"Lipposen II hallitus"
218	"http://ldf.fi/semparl/people/p218"	"Laisaari"	"Sinikka"	"Toikka; Mönkäre"	"Taru Sinikka"	1947-01-01		2003-04-17	2003-06-23	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laisaari, Sinikka (1947-)"	"Female"	"sosiaali- ja terveysministeri"	"Jäätteenmäen hallitus"
218	"http://ldf.fi/semparl/people/p218"	"Laisaari"	"Sinikka"	"Toikka; Mönkäre"	"Taru Sinikka"	1947-01-01		2003-06-24	2005-09-23	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laisaari, Sinikka (1947-)"	"Female"	"sosiaali- ja terveysministeri"	"Vanhasen hallitus"
910076	"http://ldf.fi/semparl/people/p910076"	"Laitinen"	"Aili"		"Aili Anja Aleksandra"	1935-01-01	2001-01-01	1972-01-22	1975-09-26	"Vapaamielisten Liitto"	"http://ldf.fi/semparl/groups/Q914375"	"Laitinen, Aili (1935-2001)"	"Female"	"edustaja"	
910882	"http://ldf.fi/semparl/people/p910882"	"Laitinen"	"Artturi"		"Artturi Antti"	1882-01-01	1959-01-01	1909-06-01	1910-02-28	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Laitinen, Artturi (1882-1959)"	"Male"	"edustaja"	
910881	"http://ldf.fi/semparl/people/p910881"	"Laitinen"	"Eino"		"Antti Eino"	1893-01-01	1961-01-01	1945-04-06	1951-07-20	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Laitinen, Eino (1893-1961)"	"Male"	"edustaja"	
159	"http://ldf.fi/semparl/people/p159"	"Laitinen"	"Juhani"		"Kauko Juhani"	1934-01-01	2013-01-01	1979-03-24	1983-03-25	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Laitinen, Juhani (1934-2013)"	"Male"	"edustaja"	
159	"http://ldf.fi/semparl/people/p159"	"Laitinen"	"Juhani"		"Kauko Juhani"	1934-01-01	2013-01-01	1987-03-21	1991-03-21	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Laitinen, Juhani (1934-2013)"	"Male"	"edustaja"	
910883	"http://ldf.fi/semparl/people/p910883"	"Laitinen"	"Juho"			1871-01-01	1946-01-01	1917-04-04	1917-10-31	"Nuorsuomalainen Puolue"	"http://ldf.fi/semparl/groups/Q1713433"	"Laitinen, Juho (1871-1946)"	"Male"	"edustaja"	
370	"http://ldf.fi/semparl/people/p370"	"Laitinen"	"Reijo"		"Reijo Kalevi"	1950-01-01		1991-03-22	2011-04-19	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laitinen, Reijo (1950-)"	"Male"	"edustaja"	
1342	"http://ldf.fi/semparl/people/p1342"	"Laitinen-Pesola"	"Jaana"		"Jaana Kristiina"	1958-01-01		2015-04-22	2019-04-16	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Laitinen-Pesola, Jaana (1958-)"	"Female"	"edustaja"	
396	"http://ldf.fi/semparl/people/p396"	"Laivoranta"	"Jarmo"		"Jarmo Juhani"	1943-01-01		1991-03-22	1995-03-23	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Laivoranta, Jarmo (1943-)"	"Male"	"edustaja"	
910884	"http://ldf.fi/semparl/people/p910884"	"Lakkala"	"Eemeli"		"Juho Eemeli"	1900-01-01	1974-01-01	1958-07-22	1962-02-19	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Lakkala, Eemeli (1900-1974)"	"Male"	"edustaja"	
910885	"http://ldf.fi/semparl/people/p910885"	"Lallukka"	"Juho"		"Johan"	1852-01-01	1913-01-01	1911-02-01	1914-02-01	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Lallukka, Juho (1852-1913)"	"Male"	"edustaja"	
910886	"http://ldf.fi/semparl/people/p910886"	"Lamminen"	"Antero"		"Antero Johannes; Juho Antero"	1884-01-01	1960-01-01	1929-08-01	1933-08-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lamminen, Antero (1884-1960)"	"Male"	"edustaja"	
161	"http://ldf.fi/semparl/people/p161"	"Lamminen"	"Kalevi"		"Nils Paavo Kalevi"	1935-01-01		1987-03-21	1999-03-23	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lamminen, Kalevi (1935-)"	"Male"	"edustaja"	
161	"http://ldf.fi/semparl/people/p161"	"Lamminen"	"Kalevi"		"Nils Paavo Kalevi"	1935-01-01		2003-03-19	2007-03-20	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lamminen, Kalevi (1935-)"	"Male"	"edustaja"	
910077	"http://ldf.fi/semparl/people/p910077"	"Lampinen"	"Arto"		"Arto Erkki Juhani"	1933-01-01	2017-01-01	1974-12-11	1983-03-25	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lampinen, Arto (1933-2017)"	"Male"	"edustaja"	
910887	"http://ldf.fi/semparl/people/p910887"	"Lampinen"	"Emil"	"Härmälä"	"J.E.; Johan Emil"	1882-01-01	1954-01-01	1930-10-21	1936-08-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lampinen, Emil (1882-1954)"	"Male"	"edustaja"	
910887	"http://ldf.fi/semparl/people/p910887"	"Lampinen"	"Emil"	"Härmälä"	"J.E.; Johan Emil"	1882-01-01	1954-01-01	1939-09-01	1954-05-14	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lampinen, Emil (1882-1954)"	"Male"	"edustaja"	
910888	"http://ldf.fi/semparl/people/p910888"	"Lampinen"	"Kalle"		"Kaarle Oskar; Kalle Oskari"	1894-01-01	1950-01-01	1922-09-05	1923-10-17			"Lampinen, Kalle (1894-1950)"	"Male"	"edustaja"	
"Q11850659"	"http://ldf.fi/semparl/people/Q11850659"	"Lampén"	"Aleksander"			1879-07-20	1935-07-25	1925-03-31	1925-12-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Aleksander Lampén (1879-1935)"	"Male"	"puolustusministeri"	"Tulenheimon hallitus"
910078	"http://ldf.fi/semparl/people/p910078"	"Landström"	"Eeles"		"Eeles Enok"	1932-01-01		1966-04-05	1972-01-21	"Vapaamielisten Liitto"	"http://ldf.fi/semparl/groups/Q914375"	"Landström, Eeles (1932-)"	"Male"	"edustaja"	
910889	"http://ldf.fi/semparl/people/p910889"	"Landtman"	"Gunnar"			1878-01-01	1940-01-01	1922-09-05	1924-04-30	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Landtman, Gunnar (1878-1940)"	"Male"	"edustaja"	
774	"http://ldf.fi/semparl/people/p774"	"Lankia"	"Eero"		"Eero Uolevi"	1951-01-01		2003-03-19	2007-03-20	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lankia, Eero (1951-)"	"Male"	"edustaja"	
910890	"http://ldf.fi/semparl/people/p910890"	"Lankila"	"Jukka"		"Johan Aleksander"	1881-01-01	1919-01-01	1917-11-01	1918-09-25	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lankila, Jukka (1881-1919)"	"Male"	"edustaja"	
910079	"http://ldf.fi/semparl/people/p910079"	"Lankinen"	"Sirkka"			1916-01-01	2012-01-01	1970-03-23	1975-09-26	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lankinen, Sirkka (1916-2012)"	"Female"	"edustaja"	
910891	"http://ldf.fi/semparl/people/p910891"	"Lanne"	"Kaarlo"	"Grönlund; Landén"	"K.F.; Carl Fredrik"	1860-01-01	1933-01-01	1910-03-01	1914-02-01	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lanne, Kaarlo (1860-1933)"	"Male"	"edustaja"	
910891	"http://ldf.fi/semparl/people/p910891"	"Lanne"	"Kaarlo"	"Grönlund; Landén"	"K.F.; Carl Fredrik"	1860-01-01	1933-01-01	1917-11-01	1922-09-04	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lanne, Kaarlo (1860-1933)"	"Male"	"edustaja"	
910892	"http://ldf.fi/semparl/people/p910892"	"Lantto"	"Ivar"		"Ivar Fr.; Ivar Fredrik"	1862-01-01	1938-01-01	1908-08-01	1909-05-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lantto, Ivar (1862-1938)"	"Male"	"edustaja"	
910892	"http://ldf.fi/semparl/people/p910892"	"Lantto"	"Ivar"		"Ivar Fr.; Ivar Fredrik"	1862-01-01	1938-01-01	1917-04-04	1919-03-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lantto, Ivar (1862-1938)"	"Male"	"edustaja"	
479	"http://ldf.fi/semparl/people/p479"	"Lapintie"	"Annika"		"Annika Anita"	1955-01-01		1995-03-24	2019-04-16	"Vas."	"http://ldf.fi/semparl/groups/Q385927"	"Lapintie, Annika (1955-)"	"Female"	"edustaja"	
162	"http://ldf.fi/semparl/people/p162"	"Lapiolahti"	"Arto"		"Arto Kalervo"	1947-01-01		1987-03-21	1991-03-21	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lapiolahti, Arto (1947-)"	"Male"	"edustaja"	
162	"http://ldf.fi/semparl/people/p162"	"Lapiolahti"	"Arto"		"Arto Kalervo"	1947-01-01		1997-09-16	1999-03-23	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lapiolahti, Arto (1947-)"	"Male"	"edustaja"	
910893	"http://ldf.fi/semparl/people/p910893"	"Lappi-Seppälä"	"Jussi"	"Seppälä"	"Johannes"	1911-01-01	1977-01-01	1945-04-06	1954-03-28	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lappi-Seppälä, Jussi (1911-1977)"	"Male"	"edustaja"	
