id__short	id	family	given	other_family_names	other_given_names	label	gender	birth	death	role_label	group_label	group_id	group_class	parl_period_start	parl_period_end	party	party_ids
Q1336857	http://ldf.fi/semparl/people/Q1336857	Skog	Emil			Skog, Emil (1897-1981)	Male	1897-06-30	1981-09-20	puolustusministeri	Törngrenin hallitus	http://ldf.fi/semparl/groups/Toerngren	http://ldf.fi/schema/semparl/Government	1954-05-05	1954-10-20	SDP	http://ldf.fi/semparl/groups/Q499029
Q1336857	http://ldf.fi/semparl/people/Q1336857	Skog	Emil			Skog, Emil (1897-1981)	Male	1897-06-30	1981-09-20	puolustusministeri	Kekkosen V hallitus	http://ldf.fi/semparl/groups/Kekkonen_V	http://ldf.fi/schema/semparl/Government	1954-10-20	1956-03-03	SDP	http://ldf.fi/semparl/groups/Q499029
Q1336857	http://ldf.fi/semparl/people/Q1336857	Skog	Emil			Skog, Emil (1897-1981)	Male	1897-06-30	1981-09-20	puolustusministeri	Fagerholmin II hallitus	http://ldf.fi/semparl/groups/Fagerholm_II	http://ldf.fi/schema/semparl/Government	1956-03-03	1957-05-27	SDP	http://ldf.fi/semparl/groups/Q499029
Q11859184	http://ldf.fi/semparl/people/Q11859184	Skogström	Evert			Skogström, Evert (1870-1935)	Male	1870-09-10	1935-08-19	kulkulaitosten ja yleisten töiden ministeri	Cajanderin hallitus	http://ldf.fi/semparl/groups/Cajander	http://ldf.fi/schema/semparl/Government	1922-06-02	1922-11-14		
Q11859184	http://ldf.fi/semparl/people/Q11859184	Skogström	Evert			Skogström, Evert (1870-1935)	Male	1870-09-10	1935-08-19	kulkulaitosten ja yleisten töiden ministeri	Cajanderin II hallitus	http://ldf.fi/semparl/groups/Cajander_II	http://ldf.fi/schema/semparl/Government	1924-01-18	1924-05-31		
330	http://ldf.fi/semparl/people/p330	Skön	Pentti		Pentti Olavi	Skön, Pentti (1930-2013)	Male	1930-01-01	2013-12-31	jäsen	Suomen maaseudun puolueen eduskuntaryhmä (1983-1987)	http://ldf.fi/semparl/groups/g9296366205949512729	http://ldf.fi/semparl/groups/pg13	1983-03-26	1987-03-20	SMP	http://ldf.fi/semparl/groups/Q1854411
1393	http://ldf.fi/semparl/people/p1393	Slunga-Poutsalo	Riikka		Riikka Pirjo Maaria	Slunga-Poutsalo, Riikka (1971-)	Female	1971-01-01		jäsen	Perussuomalaisten eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g7873877565824713386	http://ldf.fi/semparl/groups/pg7	2019-04-17		PS	http://ldf.fi/semparl/groups/Q634277
911518	http://ldf.fi/semparl/people/p911518	Slätis	Otto		O.W.; Otto Wilhelm	Slätis, Otto (1864-1940)	Male	1864-01-01	1940-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1907-1908)	http://ldf.fi/semparl/groups/g2878161650979364635	http://ldf.fi/semparl/groups/pg5	1907-05-22	1908-07-31	RKP	http://ldf.fi/semparl/groups/Q845537
911519	http://ldf.fi/semparl/people/p911519	Smeds	Helmer			Smeds, Helmer (1908-1967)	Male	1908-01-01	1967-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1945-1948)	http://ldf.fi/semparl/groups/g1473233411173494365	http://ldf.fi/semparl/groups/pg5	1945-04-06	1948-07-21	RKP	http://ldf.fi/semparl/groups/Q845537
500	http://ldf.fi/semparl/people/p500	Smeds	Sakari			Smeds, Sakari (1964-)	Male	1964-01-01		jäsen	Kristillisen liiton eduskuntaryhmä (1995-1999)	http://ldf.fi/semparl/groups/g2212826895294634853	http://ldf.fi/semparl/groups/pg16	1995-03-24	2001-05-30	KD	http://ldf.fi/semparl/groups/Q1138982
500	http://ldf.fi/semparl/people/p500	Smeds	Sakari			Smeds, Sakari (1964-)	Male	1964-01-01		2. varapuheenjohtaja	Kristillisen liiton eduskuntaryhmä (1995-1999)	http://ldf.fi/semparl/groups/g2212826895294634853	http://ldf.fi/semparl/groups/pg16	1995-03-27	2001-05-30	KD	http://ldf.fi/semparl/groups/Q1138982
500	http://ldf.fi/semparl/people/p500	Smeds	Sakari			Smeds, Sakari (1964-)	Male	1964-01-01		jäsen	Kristillisdemokraattinen eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g2751088096378424111	http://ldf.fi/semparl/groups/pg22	2001-05-31	2003-03-18	KD	http://ldf.fi/semparl/groups/Q1138982
500	http://ldf.fi/semparl/people/p500	Smeds	Sakari			Smeds, Sakari (1964-)	Male	1964-01-01		2. varapuheenjohtaja	Kristillisdemokraattinen eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g2751088096378424111	http://ldf.fi/semparl/groups/pg22	2001-05-31	2003-03-18	KD	http://ldf.fi/semparl/groups/Q1138982
911520	http://ldf.fi/semparl/people/p911520	Snellman	Juho		Johan	Snellman, Juho (1866-1926)	Male	1866-01-01	1926-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1907-1908)	http://ldf.fi/semparl/groups/g2033553484497033546	http://ldf.fi/semparl/groups/pg11	1907-05-22	1908-07-31	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
911520	http://ldf.fi/semparl/people/p911520	Snellman	Juho		Johan	Snellman, Juho (1866-1926)	Male	1866-01-01	1926-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1910-1911)	http://ldf.fi/semparl/groups/g9402386511495919533	http://ldf.fi/semparl/groups/pg11	1909-06-01	1914-02-01	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
911520	http://ldf.fi/semparl/people/p911520	Snellman	Juho		Johan	Snellman, Juho (1866-1926)	Male	1866-01-01	1926-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1917-1919)	http://ldf.fi/semparl/groups/g8720259234750609440	http://ldf.fi/semparl/groups/pg11	1917-11-01	1918-12-08	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
911520	http://ldf.fi/semparl/people/p911520	Snellman	Juho		Johan	Snellman, Juho (1866-1926)	Male	1866-01-01	1926-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1917-1919)	http://ldf.fi/semparl/groups/g3323064425113473542	http://ldf.fi/semparl/groups/pg2	1918-12-09	1922-09-04	Kok.	http://ldf.fi/semparl/groups/Q304191
911521	http://ldf.fi/semparl/people/p911521	Sohlberg	Hedvig			Sohlberg, Hedvig (1858-1937)	Female	1858-01-01	1937-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1908-1909)	http://ldf.fi/semparl/groups/g1810254136144186009	http://ldf.fi/semparl/groups/pg5	1908-08-01	1914-02-01	RKP	http://ldf.fi/semparl/groups/Q845537
911522	http://ldf.fi/semparl/people/p911522	Soikkeli	Antti		Antti Vilho	Soikkeli, Antti (1883-1937)	Male	1883-01-01	1937-12-31	jäsen	Työväen ja pienviljelijäin vaaliliitto (eduskuntaryhmä) (1924-1927)	http://ldf.fi/semparl/groups/g3077659312909161080	http://ldf.fi/semparl/groups/pg21	1924-05-01	1927-09-01	STPV	http://ldf.fi/semparl/groups/Q2305779
911523	http://ldf.fi/semparl/people/p911523	Soini	Kalle		Kaarle Ahto; Kalle Ahti	Soini, Kalle (1884-1946)	Male	1884-01-01	1946-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1936-1939)	http://ldf.fi/semparl/groups/g4448236270828009420	http://ldf.fi/semparl/groups/pg2	1933-09-01	1945-04-05	Kok.	http://ldf.fi/semparl/groups/Q304191
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		jäsen	Perussuomalaisten eduskuntaryhmä (2003-2007)	http://ldf.fi/semparl/groups/g1001087991880542494	http://ldf.fi/semparl/groups/pg7	2003-03-19	2009-07-13	PS	http://ldf.fi/semparl/groups/Q634277
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		varapuheenjohtaja	Perussuomalaisten eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g2397157093074649578	http://ldf.fi/semparl/groups/pg7	2007-03-22	2009-07-13	PS	http://ldf.fi/semparl/groups/Q634277
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		jäsen	Perussuomalaisten eduskuntaryhmä (2015-2019)	http://ldf.fi/semparl/groups/g2822574544384947196	http://ldf.fi/semparl/groups/pg7	2011-04-20	2017-06-12	PS	http://ldf.fi/semparl/groups/Q634277
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		jäsen	Perussuomalaisten eduskuntaryhmä (2015-2019)	http://ldf.fi/semparl/groups/g2822574544384947196	http://ldf.fi/semparl/groups/pg7	2011-06-30	2017-06-12	PS	http://ldf.fi/semparl/groups/Q634277
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		ensimmäinen varapuhemies	Puhemiehistö (2015-2019)	http://ldf.fi/semparl/groups/g2082004886800361650	http://ldf.fi/semparl/groups/committees/pmt01	2015-04-28	2015-05-28		
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		ulkoasiainministeri	Sipilän hallitus	http://ldf.fi/semparl/groups/Sipilae	http://ldf.fi/schema/semparl/Government	2015-05-29	2017-12-31	PS	http://ldf.fi/semparl/groups/Q634277
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		jäsen	Sininen eduskuntaryhmä (2015-2019)	http://ldf.fi/semparl/groups/g2319490735417825074	http://ldf.fi/semparl/groups/pg47	2017-06-13	2017-08-24	Sininen tulevaisuus	http://ldf.fi/semparl/groups/Q30337076
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		jäsen	Sininen eduskuntaryhmä (2015-2019)	http://ldf.fi/semparl/groups/g1643919127931910393	http://ldf.fi/semparl/groups/pg18	2017-08-25	2019-04-16	Sininen tulevaisuus	http://ldf.fi/semparl/groups/Q30337076
767	http://ldf.fi/semparl/people/p767	Soini	Timo		Timo Juhani	Soini, Timo (1962-)	Male	1962-01-01		ulkoministeri	Sipilän hallitus	http://ldf.fi/semparl/groups/Sipilae	http://ldf.fi/schema/semparl/Government	2018-01-01	2019-06-05	PS	http://ldf.fi/semparl/groups/Q634277
1416	http://ldf.fi/semparl/people/p1416	Soinikoski	Mirka		Mirka Johanna	Soinikoski, Mirka (1975-)	Female	1975-01-01		jäsen	Vihreä eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g2394457077574555961	http://ldf.fi/semparl/groups/pg9	2019-04-17		Vihr.	http://ldf.fi/semparl/groups/Q196695
911525	http://ldf.fi/semparl/people/p911525	Soininen	Heikki			Soininen, Heikki (1891-1957)	Male	1891-01-01	1957-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1933-1936)	http://ldf.fi/semparl/groups/g1792473192019055034	http://ldf.fi/semparl/groups/pg4	1933-09-26	1957-04-19	Kesk.	http://ldf.fi/semparl/groups/Q506591
911524	http://ldf.fi/semparl/people/p911524	Soininen	Mikael	Johnsson	August Mikael	Soininen, Mikael (1860-1924)	Male	1860-01-01	1924-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1910-1911)	http://ldf.fi/semparl/groups/g3010345049173904999	http://ldf.fi/semparl/groups/pg8	1907-05-22	1911-01-31	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
911524	http://ldf.fi/semparl/people/p911524	Soininen	Mikael	Johnsson	August Mikael	Soininen, Mikael (1860-1924)	Male	1860-01-01	1924-12-31	kirkollis- ja opetusministeri	Ingmanin hallitus	http://ldf.fi/semparl/groups/Ingman	http://ldf.fi/schema/semparl/Government	1918-11-27	1919-04-17	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
911524	http://ldf.fi/semparl/people/p911524	Soininen	Mikael	Johnsson	August Mikael	Soininen, Mikael (1860-1924)	Male	1860-01-01	1924-12-31	jäsen	Kansallinen edistyspuolue (eduskuntaryhmä) (1919-1922)	http://ldf.fi/semparl/groups/g2133017245809617724	http://ldf.fi/semparl/groups/pg12	1919-04-01	1922-09-04	Kansallinen Edistyspuolue	http://ldf.fi/semparl/groups/Q1191102
911524	http://ldf.fi/semparl/people/p911524	Soininen	Mikael	Johnsson	August Mikael	Soininen, Mikael (1860-1924)	Male	1860-01-01	1924-12-31	kirkollis- ja opetusministeri	Castren K.:n hallitus	http://ldf.fi/semparl/groups/Castren_K	http://ldf.fi/schema/semparl/Government	1919-04-17	1919-08-14	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
911524	http://ldf.fi/semparl/people/p911524	Soininen	Mikael	Johnsson	August Mikael	Soininen, Mikael (1860-1924)	Male	1860-01-01	1924-12-31	kirkollis- ja opetusministeri	Vennolan hallitus	http://ldf.fi/semparl/groups/Vennola	http://ldf.fi/schema/semparl/Government	1919-08-15	1920-03-15	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
265	http://ldf.fi/semparl/people/p265	Soininvaara	Osmo		Osmo Heikki Kristian	Soininvaara, Osmo (1951-)	Male	1951-01-01		jäsen	Vihreä eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g2859349745586171075	http://ldf.fi/semparl/groups/pg9	1987-03-21	1991-03-21	Vihr.	http://ldf.fi/semparl/groups/Q196695
265	http://ldf.fi/semparl/people/p265	Soininvaara	Osmo		Osmo Heikki Kristian	Soininvaara, Osmo (1951-)	Male	1951-01-01		jäsen	Vihreä eduskuntaryhmä (2003-2007)	http://ldf.fi/semparl/groups/g3286882236265905443	http://ldf.fi/semparl/groups/pg9	1995-03-24	2007-03-20	Vihr.	http://ldf.fi/semparl/groups/Q196695
265	http://ldf.fi/semparl/people/p265	Soininvaara	Osmo		Osmo Heikki Kristian	Soininvaara, Osmo (1951-)	Male	1951-01-01		varapuheenjohtaja	Vihreä eduskuntaryhmä (1995-1999)	http://ldf.fi/semparl/groups/g1205650391862792136	http://ldf.fi/semparl/groups/pg9	1995-04-01	1997-02-02	Vihr.	http://ldf.fi/semparl/groups/Q196695
265	http://ldf.fi/semparl/people/p265	Soininvaara	Osmo		Osmo Heikki Kristian	Soininvaara, Osmo (1951-)	Male	1951-01-01		puheenjohtaja	Vihreä eduskuntaryhmä (1995-1999)	http://ldf.fi/semparl/groups/g1205650391862792136	http://ldf.fi/semparl/groups/pg9	1997-09-02	1999-03-15	Vihr.	http://ldf.fi/semparl/groups/Q196695
265	http://ldf.fi/semparl/people/p265	Soininvaara	Osmo		Osmo Heikki Kristian	Soininvaara, Osmo (1951-)	Male	1951-01-01		peruspalveluministeri	Lipposen II hallitus	http://ldf.fi/semparl/groups/Lipponen_II	http://ldf.fi/schema/semparl/Government	2000-04-14	2002-04-18	Vihr.	http://ldf.fi/semparl/groups/Q196695
265	http://ldf.fi/semparl/people/p265	Soininvaara	Osmo		Osmo Heikki Kristian	Soininvaara, Osmo (1951-)	Male	1951-01-01		jäsen	Vihreä eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g2221038205091745728	http://ldf.fi/semparl/groups/pg9	2011-04-20	2015-04-21	Vihr.	http://ldf.fi/semparl/groups/Q196695
Q11853723	http://ldf.fi/semparl/people/Q11853723	Solitander	Axel			Solitander, Axel (1878-1944)	Male	1878-05-29	1944-12-31	kauppa- ja teollisuusministeri	Svinhufvudin II hallitus	http://ldf.fi/semparl/groups/Svinhufvud_II	http://ldf.fi/schema/semparl/Government	1930-07-04	1931-03-21		
911526	http://ldf.fi/semparl/people/p911526	Solja	Niilo	Sandell	Niilo Johannes	Solja, Niilo (1888-1967)	Male	1888-01-01	1967-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1930-1933)	http://ldf.fi/semparl/groups/g1848908553333400588	http://ldf.fi/semparl/groups/pg2	1930-10-21	1933-08-31	Kok.	http://ldf.fi/semparl/groups/Q304191
911526	http://ldf.fi/semparl/people/p911526	Solja	Niilo	Sandell	Niilo Johannes	Solja, Niilo (1888-1967)	Male	1888-01-01	1967-12-31	apulaissisäasiainministeri	Sunilan II hallitus	http://ldf.fi/semparl/groups/Sunila_II	http://ldf.fi/schema/semparl/Government	1931-03-21	1932-03-03	Kok.	http://ldf.fi/semparl/groups/Q304191
911527	http://ldf.fi/semparl/people/p911527	Solla	Lauri		Lauri Johannes	Solla, Lauri (1911-1995)	Male	1911-01-01	1995-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1951-1954)	http://ldf.fi/semparl/groups/g9452036437824762669	http://ldf.fi/semparl/groups/pg4	1951-07-21	1954-03-28	Kesk.	http://ldf.fi/semparl/groups/Q506591
911528	http://ldf.fi/semparl/people/p911528	Somersalo	Arne	Sommer	Aarne Sakari	Somersalo, Arne (1891-1941)	Male	1891-01-01	1941-12-31	jäsen	Isänmaallinen kansanliike (eduskuntaryhmä) (1933-1936)	http://ldf.fi/semparl/groups/g1350009309221199264	http://ldf.fi/semparl/groups/pg20	1933-09-01	1936-08-31	IKL	http://ldf.fi/semparl/groups/Q1442516
911529	http://ldf.fi/semparl/people/p911529	Somersalo	Eva	Sommer		Somersalo, Eva (1883-1956)	Female	1883-01-01	1956-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1924-1927)	http://ldf.fi/semparl/groups/g2468163815853173264	http://ldf.fi/semparl/groups/pg2	1924-05-01	1927-09-01	Kok.	http://ldf.fi/semparl/groups/Q304191
911530	http://ldf.fi/semparl/people/p911530	Sopanen	Elias		E.W.; Elias Walfrid	Sopanen, Elias (1863-1926)	Male	1863-01-01	1926-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1914-1917)	http://ldf.fi/semparl/groups/g2122407392856500823	http://ldf.fi/semparl/groups/pg11	1914-02-02	1917-10-31	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
911530	http://ldf.fi/semparl/people/p911530	Sopanen	Elias		E.W.; Elias Walfrid	Sopanen, Elias (1863-1926)	Male	1863-01-01	1926-12-31	oikeusministeri	Kallion hallitus	http://ldf.fi/semparl/groups/Kallio	http://ldf.fi/schema/semparl/Government	1923-12-21	1924-01-18	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
Q17383921	http://ldf.fi/semparl/people/Q17383921	Sorkio	Kaarle			Sorkio, Kaarle (1910-1978)	Male	1910-11-11	1978-03-29	ministeri sosiaaliministeriössä	Virolaisen hallitus	http://ldf.fi/semparl/groups/Virolainen	http://ldf.fi/schema/semparl/Government	1964-09-12	1966-05-27		
911531	http://ldf.fi/semparl/people/p911531	Sormunen	Ilmari		Toivo Ilmari	Sormunen, Ilmari (1896-1980)	Male	1896-01-01	1980-12-31	jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1945-1948)	http://ldf.fi/semparl/groups/g7207272755835869770	http://ldf.fi/semparl/groups/pg6	1945-04-06	1951-07-20	SKDL	http://ldf.fi/semparl/groups/Q585735
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1970-1972)	http://ldf.fi/semparl/groups/g5033327388552591243	http://ldf.fi/semparl/groups/pg1	1970-03-23	1991-03-21	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	ulkoasiainministeri	Paasion II hallitus	http://ldf.fi/semparl/groups/Paasio_II	http://ldf.fi/schema/semparl/Government	1972-02-23	1972-09-03	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	pääministeri	Sorsan hallitus	http://ldf.fi/semparl/groups/Sorsa	http://ldf.fi/schema/semparl/Government	1972-09-04	1975-06-12	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	pääministerin sijainen	Miettusen II hallitus	http://ldf.fi/semparl/groups/Miettunen_II	http://ldf.fi/schema/semparl/Government	1975-11-30	1976-09-28	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	ulkoasiainministeri	Miettusen II hallitus	http://ldf.fi/semparl/groups/Miettunen_II	http://ldf.fi/schema/semparl/Government	1975-11-30	1976-09-28	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	pääministeri	Sorsan II hallitus	http://ldf.fi/semparl/groups/Sorsa_II	http://ldf.fi/schema/semparl/Government	1977-05-15	1979-05-25	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	pääministeri	Sorsan III hallitus	http://ldf.fi/semparl/groups/Sorsa_III	http://ldf.fi/schema/semparl/Government	1982-02-19	1983-05-05	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	pääministeri	Sorsan IV hallitus	http://ldf.fi/semparl/groups/Sorsa_IV	http://ldf.fi/schema/semparl/Government	1983-05-06	1987-04-29	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	ulkoasiainministeri	Holkerin hallitus	http://ldf.fi/semparl/groups/Holkeri	http://ldf.fi/schema/semparl/Government	1987-04-30	1989-01-31	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	pääministerin sijainen	Holkerin hallitus	http://ldf.fi/semparl/groups/Holkeri	http://ldf.fi/schema/semparl/Government	1987-04-30	1989-01-31	SDP	http://ldf.fi/semparl/groups/Q499029
235	http://ldf.fi/semparl/people/p235	Sorsa	Kalevi		Taisto Kalevi	Sorsa, Kalevi (1930-2004)	Male	1930-01-01	2004-12-31	puhemies	Puhemiehistö (1987-1991)	http://ldf.fi/semparl/groups/g1384034736607749841	http://ldf.fi/semparl/groups/committees/pmt01	1989-01-01	1990-12-31		
1110	http://ldf.fi/semparl/people/p1110	Soukola	Ismo		Ismo Olavi	Soukola, Ismo (1960-)	Male	1960-01-01		jäsen	Perussuomalaisten eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g1090013569951808863	http://ldf.fi/semparl/groups/pg7	2011-04-20	2015-04-21	PS	http://ldf.fi/semparl/groups/Q634277
911532	http://ldf.fi/semparl/people/p911532	Sovijärvi	Kaarlo	Rantanen	Kalle Albinus	Sovijärvi, Kaarlo (1879-1954)	Male	1879-01-01	1954-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1930-1933)	http://ldf.fi/semparl/groups/g1848908553333400588	http://ldf.fi/semparl/groups/pg2	1930-10-21	1933-08-31	Kok.	http://ldf.fi/semparl/groups/Q304191
911533	http://ldf.fi/semparl/people/p911533	Starast	Pekka		Vesa Veli-Pekka	Starast, Pekka (1956-2011)	Male	1956-01-01	2011-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1979-1983)	http://ldf.fi/semparl/groups/g1440763293720676834	http://ldf.fi/semparl/groups/pg1	1979-03-24	1987-03-20	SDP	http://ldf.fi/semparl/groups/Q499029
911534	http://ldf.fi/semparl/people/p911534	Stenberg	Elli		Ellen Aleksandra	Stenberg, Elli (1903-1987)	Female	1903-01-01	1987-12-31	jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1945-1948)	http://ldf.fi/semparl/groups/g7207272755835869770	http://ldf.fi/semparl/groups/pg6	1945-04-06	1966-04-04	SKDL	http://ldf.fi/semparl/groups/Q585735
910158	http://ldf.fi/semparl/people/p910158	Stenbäck	Asser		Asser Immanuel	Stenbäck, Asser (1913-2006)	Male	1913-01-01	2006-12-31	jäsen	Kristillisen liiton eduskuntaryhmä (1979-1983)	http://ldf.fi/semparl/groups/g1233549190093210757	http://ldf.fi/semparl/groups/pg16	1979-03-24	1983-03-25	KD	http://ldf.fi/semparl/groups/Q1138982
911535	http://ldf.fi/semparl/people/p911535	Stenbäck	Gösta		Ernst Gustaf	Stenbäck, Gösta (1865-1921)	Male	1865-01-01	1921-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1908-1909)	http://ldf.fi/semparl/groups/g1810254136144186009	http://ldf.fi/semparl/groups/pg5	1908-08-01	1910-02-28	RKP	http://ldf.fi/semparl/groups/Q845537
911535	http://ldf.fi/semparl/people/p911535	Stenbäck	Gösta		Ernst Gustaf	Stenbäck, Gösta (1865-1921)	Male	1865-01-01	1921-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1914-1917)	http://ldf.fi/semparl/groups/g2676137358770641272	http://ldf.fi/semparl/groups/pg5	1914-02-02	1917-04-03	RKP	http://ldf.fi/semparl/groups/Q845537
911535	http://ldf.fi/semparl/people/p911535	Stenbäck	Gösta		Ernst Gustaf	Stenbäck, Gösta (1865-1921)	Male	1865-01-01	1921-12-31	pj	Ruotsalainen eduskuntaryhmä (aika ei tiedossa)	http://ldf.fi/semparl/groups/g9910915119668229758	http://ldf.fi/semparl/groups/pg5			RKP	http://ldf.fi/semparl/groups/Q845537
911536	http://ldf.fi/semparl/people/p911536	Stenbäck	Pär		Pär Olav Mikael	Stenbäck, Pär (1941-)	Male	1941-01-01		jäsen	Ruotsalainen eduskuntaryhmä (1983-1987)	http://ldf.fi/semparl/groups/g2585864990082969251	http://ldf.fi/semparl/groups/pg5	1970-03-23	1985-07-31	RKP	http://ldf.fi/semparl/groups/Q845537
911536	http://ldf.fi/semparl/people/p911536	Stenbäck	Pär		Pär Olav Mikael	Stenbäck, Pär (1941-)	Male	1941-01-01		opetusministeri	Koiviston II hallitus	http://ldf.fi/semparl/groups/Koivisto_II	http://ldf.fi/schema/semparl/Government	1979-05-26	1982-02-18	RKP	http://ldf.fi/semparl/groups/Q845537
911536	http://ldf.fi/semparl/people/p911536	Stenbäck	Pär		Pär Olav Mikael	Stenbäck, Pär (1941-)	Male	1941-01-01		ulkoasiainministeri	Sorsan III hallitus	http://ldf.fi/semparl/groups/Sorsa_III	http://ldf.fi/schema/semparl/Government	1982-02-19	1983-05-05	RKP	http://ldf.fi/semparl/groups/Q845537
272	http://ldf.fi/semparl/people/p272	Stenius-Kaukonen	Marjatta	Mattsson; Stenius	Minna Marjatta	Stenius-Kaukonen, Marjatta (1947-)	Female	1947-01-01		jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1975-1979)	http://ldf.fi/semparl/groups/g2623251332163730701	http://ldf.fi/semparl/groups/pg6	1975-09-27	1986-06-04	SKDL	http://ldf.fi/semparl/groups/Q585735
